id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1340356626918895625,1340332784934641665,2020-12-19 19:01:37 CET,2020-12-19,19:01:37,+0200,931992283,ian_hopkins_,Ian Hopkins,,@MattHancock #London looked after itself for two weeks being in tier two. No every other person from other tiers is paying the price. Thanks for looking after yourself government for a few weeks now you’ve f***ed for the rest of us for #Christmas. #YourAllABunchOfTwats @BorisJohnson,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,"['london', 'christmas', 'yourallabunchoftwats']",[],https://twitter.com/Ian_Hopkins_/status/1340356626918895625,False,,0,,Birmingham,,,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,
1340350553977737216,1340350553977737216,2020-12-19 18:37:29 CET,2020-12-19,18:37:29,+0200,146143190,daveevo72,Dave Evans,,I'm pleased I never invited anyone round xmas day.Saves me the hassle of telling em to Fuck Off now #BorisJohnson #christmasbubble,en,[],[],[],1,0,3,"['borisjohnson', 'christmasbubble']",[],https://twitter.com/daveevo72/status/1340350553977737216,False,,0,,Birmingham,,,,,,[],,,,
1340349998437941248,1340349998437941248,2020-12-19 18:35:16 CET,2020-12-19,18:35:16,+0200,346735145,paul_sherry2,Paul Sherry,,The promise of Sunny uplands post Brexit will go the same way as the promise to be able to mix for 5 days over Christmas and one Boris Johnson is the architect of both,en,[],[],[],0,0,3,[],[],https://twitter.com/paul_sherry2/status/1340349998437941248,False,,0,,Birmingham,,,,,,[],,,,
1340349163494649856,1340345462050713600,2020-12-19 18:31:57 CET,2020-12-19,18:31:57,+0200,536539997,cra1gs,Craig,,@SteveBakerHW You need to call a vote of no confidence in @BorisJohnson via the 1922 Committee. He has to go. He’s a fool lead easily. He is no Thatcher or Churchill.,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],1,4,66,[],[],https://twitter.com/cra1gs/status/1340349163494649856,False,,0,,Birmingham,,,,,,"[{'screen_name': 'SteveBakerHW', 'name': 'Steve Baker MP FRSA', 'id': '15157283'}]",,,,
1340348734094368773,1340337137145790464,2020-12-19 18:30:15 CET,2020-12-19,18:30:15,+0200,472353893,robbiee25,Robbie Egan,,@persandwichman @BorisJohnson @Conservatives You love to see it,en,[],[],[],0,0,3,[],[],https://twitter.com/robbiee25/status/1340348734094368773,False,,0,,Birmingham,,,,,,"[{'screen_name': 'persandwichman', 'name': 'Persandwichman', 'id': '89177111'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}, {'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}]",,,,
1340348592247214080,1340348592247214080,2020-12-19 18:29:41 CET,2020-12-19,18:29:41,+0200,536539997,cra1gs,Craig,,@BorisJohnson  https://t.co/U6cagHTV5W,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/Epnf782XMAEC4JW.jpg'],0,0,0,[],[],https://twitter.com/cra1gs/status/1340348592247214080,False,,1,https://pbs.twimg.com/tweet_video_thumb/Epnf782XMAEC4JW.jpg,Birmingham,,,,,,[],,,,
1340347928716718081,1340347928716718081,2020-12-19 18:27:03 CET,2020-12-19,18:27:03,+0200,85351325,phillybaby1989,Phil Rimmer,,@BlancheGMJS please abuse big companies as much as possible! And @BorisJohnson . 🤣,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/phillybaby1989/status/1340347928716718081,False,,0,,Birmingham,,,,,,[],,,,
1340346734166335488,1340346734166335488,2020-12-19 18:22:18 CET,2020-12-19,18:22:18,+0200,536539997,cra1gs,Craig,,@SteveBakerHW isn’t it time you called on the 1922 Committee to push for a vote of no confidence in @BorisJohnson and his scientists. This has gone too far. He’s clearly lost the plot on COVID and I bet you he will sell out on Brexit. The man is a fool.,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/cra1gs/status/1340346734166335488,False,,0,,Birmingham,,,,,,[],,,,
1340346132401143809,1340332908939259907,2020-12-19 18:19:55 CET,2020-12-19,18:19:55,+0200,110525656,kymysmith,Kym 🕷️ 💙,,@MarkDaviesUK @kercle @BorisJohnson He's more like Captain Foreskin.,en,[],[],[],3,0,5,[],[],https://twitter.com/KymYSmith/status/1340346132401143809,False,,0,,Birmingham,,,,,,"[{'screen_name': 'MarkDaviesUK', 'name': 'Mark Davies #FBPE #FBPA #RejoinEU 🇪🇺', 'id': '104531828'}, {'screen_name': 'kercle', 'name': 'Kercle 💙', 'id': '225338707'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340345709338513408,1340326492807565312,2020-12-19 18:18:14 CET,2020-12-19,18:18:14,+0200,149986837,the_newty,Malc Newton,,@BorisJohnson Have you waited til your mate Cummings is out of the capital before locking it do.. oh wait. He doesn’t give a shit about lockdown rules anyway does he? Mainly because he knows he’s mate will cover his arse. He’s the reason people ignore you now and you’re to blame for supporting,en,[],[],[],0,0,0,[],[],https://twitter.com/The_Newty/status/1340345709338513408,False,,0,,Birmingham,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
